id_zone;INSEE;LIBGEO;DEP;REG;EPCI;TYPPRED;loypredm2;lwrIPm2;uprIPm2;R2adj;NBobs_maille;NBobs_commune
1918;64243;G�us-d'Arzacq;64;75;200067239;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;0
1994;64244;Ge�s-d'Oloron;64;75;200067262;maille;8,439748414;6,257090268;11,38378228;0,651305455;657;2
1705;64245;Go�s;64;75;200067262;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;3
1834;64246;Gomer;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;0
1994;64247;Gotein-Libarrenx;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;4
1405;64249;Gu�thary;64;75;200067106;commune;12,86134014;10,20082386;16,21575594;0,78426615;2026;210
1934;64250;Guiche;64;75;200067106;maille;8,678543584;6,955212258;10,82887422;0,762944832;2036;23
1994;64251;Guinarthe-Parenties;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;2
1809;64252;Gurmen�on;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;15
1994;64253;Gurs;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;3
1887;64254;Hagetaubin;64;75;200039204;maille;7,870065337;5,993167722;10,33475639;0,607163385;1024;1
2544;64255;Halsou;64;75;200067106;maille;11,39822144;9,711757628;13,37754266;0,821628926;934;38
490;64256;Hasparren;64;75;200067106;commune;10,28331967;8,631928161;12,2506422;0,797859551;1122;1097
1809;64257;Haut-de-Bosdarros;64;75;246401756;maille;7,78000717;5,771783483;10,4869685;0,608114188;922;0
1809;64258;Haux;64;75;200067106;epci;7,495623226;5,556908799;10,11072335;0,608114188;922;0
2509;64259;H�lette;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;25
1107;64260;Hendaye;64;75;200067106;commune;12,13548554;9,645046093;15,2689793;0,712190089;1648;1648
1705;64261;Herr�re;64;75;200067262;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;5
1834;64262;Higu�res-Souye;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;1
1994;64263;L'H�pital-d'Orion;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;0
1994;64264;L'H�pital-Saint-Blaise;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;0
1994;64265;Hosta;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;1
1834;64266;Hours;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;0
1994;64267;Ibarrolle;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;0
1994;64268;Idaux-Mendy;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;3
2699;64269;Idron;64;75;200067254;commune;10,93290321;9,010524579;13,26541774;0,806224;863;182
1726;64270;Igon;64;75;246401756;maille;9,829359197;7,633595708;12,65672246;0,697910995;853;4
2509;64271;Iholdy;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;13
2371;64272;Ilharre;64;75;200067106;maille;7,75765635;6,135805999;9,808203202;0,774244051;520;2
2509;64273;Irissarry;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;42
2509;64274;Iroul�guy;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;9
2509;64275;Ispoure;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;27
1809;64276;Issor;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;0
1994;64277;Isturits;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;12
2509;64279;Itxassou;64;75;200067106;commune;10,35351179;8,150645288;13,15174475;0,699552484;1013;130
1809;64280;Izeste;64;75;246400337;epci;8,545222751;6,340844183;11,515948;0,608114188;922;44
1994;64281;Jasses;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;1
2544;64282;Jatxou;64;75;200067106;maille;11,39822144;9,711757628;13,37754266;0,821628926;934;36
2509;64283;Jaxu;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;10
876;64284;Juran�on;64;75;200067254;commune;10,52554733;8,879336969;12,47696161;0,854308653;988;752
1994;64285;Juxue;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;8
1994;64286;La�-Mondrans;64;75;200039204;maille;8,439748414;6,257090268;11,38378228;0,651305455;657;1
1994;64287;La�s;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;4
1918;64288;Labastide-C�z�racq;64;75;200039204;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;0
1994;64289;La Bastide-Clairence;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;40
1918;64290;Labastide-Monr�jeau;64;75;200039204;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;2
2371;64291;Labastide-Villefranche;64;75;200067288;maille;7,75765635;6,135805999;9,808203202;0,774244051;520;6
1702;64292;Labatmale;64;75;200067296;epci;8,968781622;7,060667291;11,39255547;0,709136902;697;0
1935;64293;Labatut;64;75;200072106;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
2371;64294;Labets-Biscay;64;75;200067106;maille;7,75765635;6,135805999;9,808203202;0,774244051;520;0
1887;64295;Labeyrie;64;75;200039204;maille;7,870065337;5,993167722;10,33475639;0,607163385;1024;1
1768;64296;Lacad�e;64;75;200039204;epci;8,508556599;6,78746022;10,66607141;0,692456105;1431;2
2509;64297;Lacarre;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;12
2509;64298;Lacarry-Arhan-Charritte-de-Haut;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;0
1918;64299;Lacommande;64;75;200039204;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;0
1918;64300;Lacq;64;75;200039204;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;10
1705;64301;Lagor;64;75;200039204;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;31
1702;64302;Lagos;64;75;246401756;maille;8,422731814;6,630053466;10,70012656;0,709136902;697;0
1809;64303;Laguinge-Restoue;64;75;200067106;epci;7,495623226;5,556908799;10,11072335;0,608114188;922;1
2544;64304;Lahonce;64;75;200067106;commune;12,33623776;10,50444215;14,4874673;0,821628926;934;111
1994;64305;Lahontan;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;4
1705;64306;Lahourcade;64;75;200039204;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;4
1935;64307;Lalongue;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1887;64308;Lalonquette;64;75;200067239;epci;8,613393636;6,563050477;11,30427843;0,607163385;1024;2
1935;64309;Lamayou;64;75;200072106;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1809;64310;Lanne-en-Bar�tous;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;5
1887;64311;Lannecaube;64;75;200067296;maille;7,870065337;5,993167722;10,33475639;0,607163385;1024;5
1994;64312;Lannepla�;64;75;200039204;maille;8,439748414;6,257090268;11,38378228;0,651305455;657;0
1994;64313;Lantabat;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;1
1994;64314;Larceveau-Arros-Cibits;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;12
1918;64315;Laroin;64;75;200067254;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;24
2509;64316;Larrau;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;0
1108;64317;Larressore;64;75;200067106;commune;10,80089452;8,775316296;13,29403049;0,791343156;1115;254
1918;64318;Larreule;64;75;200067239;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;0
1994;64319;Larribar-Sorhapuru;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;0
1809;64320;Laruns;64;75;246400337;epci;8,545222751;6,340844183;11,515948;0,608114188;922;65
1834;64321;Lasclaveries;64;75;200067239;maille;8,850720772;6,855546883;11,4265513;0,726179325;765;7
2509;64322;Lasse;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;1
1935;64323;Lasserre;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1705;64324;Lasseube;64;75;200067262;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;28
1705;64325;Lasseubetat;64;75;200067262;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;0
1994;64326;Lay-Lamidou;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;0
2509;64327;Lecumberry;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;6
1809;64328;Ledeuix;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;4
2699;64329;L�e;64;75;200067254;maille;10,67204721;8,792906303;12,95278123;0,806224;863;20
1809;64330;L�es-Athas;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;6
1935;64331;Lembeye;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;33
1834;64332;L�me;64;75;200067239;maille;8,850720772;6,855546883;11,4265513;0,726179325;765;1
2371;64334;L�ren;64;75;200067288;maille;7,75765635;6,135805999;9,808203202;0,774244051;520;4
1113;64335;Lescar;64;75;200067254;commune;11,02711372;9,385326064;12,95610149;0,851756033;716;699
1809;64336;Lescun;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;5
1935;64337;Lespielle;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1935;64338;Lespourcy;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1726;64339;Lestelle-B�tharram;64;75;246401756;maille;9,829359197;7,633595708;12,65672246;0,697910995;853;59
1809;64340;Lichans-Sunhar;64;75;200067106;epci;7,495623226;5,556908799;10,11072335;0,608114188;922;0
1994;64341;Lichos;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;0
1809;64342;Licq-Ath�rey;64;75;200067106;epci;7,495623226;5,556908799;10,11072335;0,608114188;922;3
1834;64343;Limendous;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;4
1834;64344;Livron;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;4
1994;64345;Lohitzun-Oyhercq;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;4
1935;64346;Lombia;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1918;64347;Lon�on;64;75;200067239;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;0
743;64348;Lons;64;75;200067254;commune;10,85642856;9,538270761;12,35675146;0,914216213;1736;1736
1994;64349;Loubieng;64;75;200039204;maille;8,439748414;6,257090268;11,38378228;0,651305455;657;3
1494;64350;Louhossoa;64;75;200067106;maille;9,634995572;7,411071202;12,5262782;0,678259698;1047;54
1809;64351;Lourdios-Ich�re;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;1
1834;64352;Lourenties;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;2
1809;64353;Louvie-Juzon;64;75;246400337;epci;8,545222751;6,340844183;11,515948;0,608114188;922;49
1809;64354;Louvie-Soubiron;64;75;246400337;epci;8,545222751;6,340844183;11,515948;0,608114188;922;3
1834;64355;Louvigny;64;75;200067239;maille;8,850720772;6,855546883;11,4265513;0,726179325;765;0
1935;64356;Luc-Armau;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1935;64357;Lucarr�;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1702;64358;Lucgarier;64;75;200067296;epci;8,968781622;7,060667291;11,39255547;0,709136902;697;5
1705;64359;Lucq-de-B�arn;64;75;200039204;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;2
1809;64360;Lurbe-Saint-Christau;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;3
1935;64361;Lussagnet-Lusson;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;7
2371;64362;Luxe-Sumberraute;64;75;200067106;maille;7,75765635;6,135805999;9,808203202;0,774244051;520;8
1809;64363;Lys;64;75;246400337;epci;8,545222751;6,340844183;11,515948;0,608114188;922;4
2509;64364;Macaye;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;13
1887;64365;Malaussanne;64;75;200067239;epci;8,613393636;6,563050477;11,30427843;0,607163385;1024;8
1935;64366;Mascara�s-Haron;64;75;200067239;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;6
1705;64367;Maslacq;64;75;200039204;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;10
1994;64368;Masparraute;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;3
1935;64369;Maspie-Lalonqu�re-Juillacq;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1834;64370;Maucor;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;0
1809;64371;Maul�on-Licharre;64;75;200067106;epci;7,495623226;5,556908799;10,11072335;0,608114188;922;201
1935;64372;Maure;64;75;200072106;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1834;64373;Maz�res-Lezons;64;75;200067254;epci;9,868005083;7,642622134;12,74137627;0,726179325;765;22
1918;64374;Mazerolles;64;75;200067239;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;14
1994;64375;M�harin;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;1
1834;64376;Meillon;64;75;200067254;epci;9,868005083;7,642622134;12,74137627;0,726179325;765;20
2509;64377;Mendionde;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;26
1994;64378;Menditte;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;0
2509;64379;Mendive;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;7
1834;64380;M�racq;64;75;200067239;maille;8,850720772;6,855546883;11,4265513;0,726179325;765;2
1994;64381;M�ritein;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;0
1887;64382;Mespl�de;64;75;200039204;maille;7,870065337;5,993167722;10,33475639;0,607163385;1024;3
1834;64383;Mialos;64;75;200067239;maille;8,850720772;6,855546883;11,4265513;0,726179325;765;0
1834;64385;Miossens-Lanusse;64;75;200067239;maille;8,850720772;6,855546883;11,4265513;0,726179325;765;1
1726;64386;Mirepeix;64;75;246401756;maille;9,829359197;7,633595708;12,65672246;0,697910995;853;74
1918;64387;Momas;64;75;200067239;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;0
1935;64388;Momy;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1834;64389;Monassut-Audiracq;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;4
1935;64390;Moncaup;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1994;64391;Moncayolle-Larrory-Mendibieu;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;4
1887;64392;Moncla;64;75;200067239;epci;8,613393636;6,563050477;11,30427843;0,607163385;1024;0
1705;64393;Monein;64;75;200039204;commune;9,187078655;7,249692528;11,64220605;0,613823199;993;143
1935;64394;Monpezat;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1935;64395;Mons�gur;64;75;200072106;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1918;64396;Mont;64;75;200039204;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;6
1887;64397;Montagut;64;75;200067239;epci;8,613393636;6,563050477;11,30427843;0,607163385;1024;0
1751;64398;Montaner;64;75;200072106;maille;8,392916649;6,727685432;10,47032454;0,755776167;884;7
1918;64399;Montardon;64;75;200067239;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;30
1726;64400;Montaut;64;75;246401756;maille;9,829359197;7,633595708;12,65672246;0,697910995;853;26
1935;64401;Mont-Disse;64;75;200067239;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1994;64403;Montfort;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;2
1809;64404;Montory;64;75;200067106;epci;7,495623226;5,556908799;10,11072335;0,608114188;922;0
2699;64405;Morla�s;64;75;200067296;commune;9,995294097;8,239254986;12,12559925;0,806224;863;188
1887;64406;Morlanne;64;75;200067239;epci;8,613393636;6,563050477;11,30427843;0,607163385;1024;7
2544;64407;Mouguerre;64;75;200067106;commune;12,0075157;10,23115203;14,09229703;0,821628926;934;307
1834;64408;Mouhous;64;75;200067239;maille;8,850720772;6,855546883;11,4265513;0,726179325;765;4
1809;64409;Moumour;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;11
1705;64410;Mourenx;64;75;200039204;commune;8,348753961;6,610060819;10,54478841;0,613823199;993;440
1994;64411;Musculdy;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;0
1994;64412;Nabas;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;0
1834;64413;Narcastet;64;75;246401756;epci;9,336361177;7,206582935;12,09555774;0,726179325;765;33
1994;64414;Narp;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;0
1834;64415;Navailles-Angos;64;75;200067239;maille;8,850720772;6,855546883;11,4265513;0,726179325;765;0
1994;64416;Navarrenx;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;131
707;64417;Nay;64;75;246401756;commune;9,691077767;8,110675818;11,5794282;0,810130508;773;773
1918;64418;Nogu�res;64;75;200039204;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;0
1834;64419;Nousty;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;73
1994;64420;Ogenne-Camptort;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;0
1705;64421;Ogeu-les-Bains;64;75;200067262;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;18
754;64422;Oloron-Sainte-Marie;64;75;200067262;commune;8,691008485;7,196635753;10,49568591;0,746499754;1688;1688
1994;64423;Ora�s;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;3
1994;64424;Ordiarp;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;7
1994;64425;Or�gue;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;7
1994;64426;Orin;64;75;200067262;maille;8,439748414;6,257090268;11,38378228;0,651305455;657;2
1994;64427;Orion;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;1
1994;64428;Orriule;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;0
2371;64429;Orsanco;64;75;200067106;maille;7,75765635;6,135805999;9,808203202;0,774244051;520;0
273;64430;Orthez;64;75;200039204;commune;8,903260285;7,390565021;10,72557287;0,827545981;1633;1633
1918;64431;Os-Marsillon;64;75;200039204;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;0
1994;64432;Ossas-Suhare;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;2
1809;64433;Osse-en-Aspe;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;3
1994;64434;Ossenx;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;0
1994;64435;Osserain-Rivareyte;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;7
2509;64436;Oss�s;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;35
2371;64437;Ostabat-Asme;64;75;200067106;maille;7,75765635;6,135805999;9,808203202;0,774244051;520;5
1834;64438;Ouillon;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;2
1834;64439;Ousse;64;75;200067254;epci;9,868005083;7,642622134;12,74137627;0,726179325;765;4
1994;64440;Ozenx-Montestrucq;64;75;200039204;maille;8,439748414;6,257090268;11,38378228;0,651305455;657;3
1994;64441;Pagolle;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;9
1918;64442;Parbayse;64;75;200039204;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;0
1705;64443;Pardies;64;75;200039204;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;9
1834;64444;Pardies-Pi�tat;64;75;246401756;epci;9,336361177;7,206582935;12,09555774;0,726179325;765;12
327;64445;Pau;64;75;200067254;commune;10,21890715;8,259291426;12,64346516;0,837735845;31918;31918
1935;64446;Peyrelongue-Abos;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1887;64447;Piets-Plasence-Moustrou;64;75;200067239;epci;8,613393636;6,563050477;11,30427843;0,607163385;1024;1
1918;64448;Poey-de-Lescar;64;75;200067254;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;12
1994;64449;Poey-d'Oloron;64;75;200067262;maille;8,439748414;6,257090268;11,38378228;0,651305455;657;0
1918;64450;Pomps;64;75;200067239;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;3
1935;64451;Ponson-Debat-Pouts;64;75;200072106;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1935;64452;Ponson-Dessus;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;4
1702;64453;Pontacq;64;75;200067296;epci;8,968781622;7,060667291;11,39255547;0,709136902;697;151
1935;64454;Pontiacq-Viellepinte;64;75;200072106;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1887;64455;Portet;64;75;200067239;epci;8,613393636;6,563050477;11,30427843;0,607163385;1024;1
1834;64456;Pouliacq;64;75;200067239;maille;8,850720772;6,855546883;11,4265513;0,726179325;765;0
1887;64457;Poursiugues-Boucoue;64;75;200067239;epci;8,613393636;6,563050477;11,30427843;0,607163385;1024;8
1994;64458;Pr�chacq-Josbaig;64;75;200067262;maille;8,439748414;6,257090268;11,38378228;0,651305455;657;2
1705;64459;Pr�chacq-Navarrenx;64;75;200067288;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;0
1705;64460;Pr�cilhon;64;75;200067262;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;6
1768;64461;Puyo�;64;75;200039204;epci;8,508556599;6,78746022;10,66607141;0,692456105;1431;57
1994;64462;Ramous;64;75;200039204;maille;8,439748414;6,257090268;11,38378228;0,651305455;657;12
1705;64463;R�b�nacq;64;75;246400337;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;5
1935;64464;Ribarrouy;64;75;200067239;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1834;64465;Riupeyrous;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;0
1994;64466;Rivehaute;64;75;200067288;epci;7,852653875;5,838919771;10,56088717;0,651305455;657;11
1834;64467;Rontignon;64;75;200067254;epci;9,868005083;7,642622134;12,74137627;0,726179325;765;28
1809;64468;Roquiague;64;75;200067106;epci;7,495623226;5,556908799;10,11072335;0,608114188;922;2
1726;64469;Saint-Abit;64;75;246401756;maille;9,829359197;7,633595708;12,65672246;0,697910995;853;6
1834;64470;Saint-Armou;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;2
1768;64471;Saint-Bo�s;64;75;200039204;epci;8,508556599;6,78746022;10,66607141;0,692456105;1431;1
1834;64472;Saint-Castin;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;1
1809;64473;Sainte-Colome;64;75;246400337;epci;8,545222751;6,340844183;11,515948;0,608114188;922;9
2371;64474;Saint-Dos;64;75;200067288;maille;7,75765635;6,135805999;9,808203202;0,774244051;520;0
2509;64475;Sainte-Engr�ce;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;0
1994;64476;Saint-Esteben;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;16
2509;64477;Saint-�tienne-de-Ba�gorry;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;45
1918;64478;Saint-Faust;64;75;200067254;maille;10,36230193;8,363784828;12,83836248;0,84417587;524;9
1768;64479;Saint-Girons-en-B�arn;64;75;200039204;epci;8,508556599;6,78746022;10,66607141;0,692456105;1431;1
1089;64480;Saint-Gladie-Arrive-Munein;64;75;200067288;maille;8,590675545;7,018942048;10,51436325;0,748360444;589;0
1809;64481;Saint-Goin;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;3
1834;64482;Saint-Jammes;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;1
1405;64483;Saint-Jean-de-Luz;64;75;200067106;commune;12,78114316;10,13644679;16,11586623;0,78426615;2026;1816
2509;64484;Saint-Jean-le-Vieux;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;56
2509;64485;Saint-Jean-Pied-de-Port;64;75;200067106;commune;8,608120447;6,776992283;10,93401535;0,699552484;1013;262
1935;64486;Saint-Jean-Poudge;64;75;200067239;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
1994;64487;Saint-Just-Ibarre;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;0
1834;64488;Saint-Laurent-Bretagne;64;75;200067296;epci;9,146075334;7,091392509;11,79608855;0,726179325;765;0
1994;64489;Saint-Martin-d'Arberoue;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;7
2509;64490;Saint-Martin-d'Arrossa;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;8
1887;64491;Saint-M�dard;64;75;200039204;maille;7,870065337;5,993167722;10,33475639;0,607163385;1024;0
2509;64492;Saint-Michel;64;75;200067106;maille;8,016452223;6,309719876;10,18484299;0,699552484;1013;3
2371;64493;Saint-Palais;64;75;200067106;commune;8,164000541;6,464576396;10,31017359;0,774244051;520;378
2371;64494;Saint-P�-de-L�ren;64;75;200067288;maille;7,75765635;6,135805999;9,808203202;0,774244051;520;12
412;64495;Saint-P�e-sur-Nivelle;64;75;200067106;commune;10,92779721;8,732212072;13,67542965;0,766462463;822;559
35;64496;Saint-Pierre-d'Irube;64;75;200067106;commune;12,04869098;10,51399;13,80740845;0,82924442;529;529
1702;64498;Saint-Vincent;64;75;246401756;maille;8,422731814;6,630053466;10,70012656;0,709136902;697;21
1089;64499;Salies-de-B�arn;64;75;200067288;commune;8,750777045;7,14979231;10,71025501;0,748360444;589;535
1994;64500;Salles-Mongiscard;64;75;200039204;maille;8,439748414;6,257090268;11,38378228;0,651305455;657;0
1768;64501;Sallespisse;64;75;200039204;epci;8,508556599;6,78746022;10,66607141;0,692456105;1431;0
2387;64502;Sames;64;75;200067106;maille;10,3006143;8,250271872;12,86050406;0,758246582;656;0
1935;64503;Samsons-Lion;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;0
412;64504;Sare;64;75;200067106;maille;10,15715871;8,109497908;12,72185705;0,766462463;822;81
1994;64505;Sarpourenx;64;75;200039204;maille;8,439748414;6,257090268;11,38378228;0,651305455;657;0
1809;64506;Sarrance;64;75;200067262;epci;8,556396081;6,347475003;11,53402162;0,608114188;922;7
1935;64507;Saubole;64;75;200067296;maille;8,051633453;6,537905209;9,915836831;0,761413237;517;7
1705;64508;Sauc�de;64;75;200067262;maille;8,421735411;6,650378064;10,66490155;0,613823199;993;0
1994;64509;Sauguis-Saint-�tienne;64;75;200067106;epci;8,016683564;5,942017726;10,81572259;0,651305455;657;0
